# 
# -- Phylter v. 0.9 -- 
# Thu Feb 10 15:03:10 2022
# 
# 
# 
# PARAMETERS
# 
# bvalue=0
# distance=patristic
# k=3
# Norm=TRUE
# test.island=TRUE
# verbose=TRUE
# stop.criteria=1e-05
# 
# SUMMARY
# 
# Total number of outliers detected: 1162
# Number of complete gene outliers : 0
# Number of complete species outliers : 0
# Initial score of the compromise: 0.784132117504409
# Final score of the compromise: 0.806179556422178
# Gain: 2.2% 
# Loss (data filtering): 0.18% 
# 
# OUTLIERS (contains complete outliers)
# 
# Genes	Species
ENSG00000078399_HOXA9	Prionailurus_bengalensis
ENSG00000078399_HOXA9	Gulo_gulo
ENSG00000078399_HOXA9	Lutra_lutra
ENSG00000079313_REXO1	Panthera_tigris
ENSG00000079313_REXO1	Acinonyx_jubatus
ENSG00000079950_STX7	Taxidea_taxus
ENSG00000083123_BCKDHB	Mellivora_capensis
ENSG00000083123_BCKDHB	Spilogale_gracilis
ENSG00000083123_BCKDHB	Cryptoprocta_ferox
ENSG00000084764_MAPRE3	Lynx_pardinus
ENSG00000084764_MAPRE3	Panthera_tigris
ENSG00000085377_PREP	Bassariscus_sumichrasti
ENSG00000085465_OVGP1	Panthera_pardus
ENSG00000085872_CHERP	Ailuropoda_melanoleuca
ENSG00000086475_SEPHS1	Procyon_lotor
ENSG00000086475_SEPHS1	Eumetopias_jubatus
ENSG00000088543_C3orf18	Taxidea_taxus
ENSG00000088543_C3orf18	Procyon_lotor
ENSG00000089006_SNX5	Gulo_gulo
ENSG00000089006_SNX5	Arctocephalus_gazella
ENSG00000089169_RPH3A	Paradoxurus_hermaphroditus
ENSG00000089505_CMTM1	Panthera_pardus
ENSG00000090316_MAEA	Panthera_tigris
ENSG00000090621_PABPC4	Spilogale_gracilis
ENSG00000090621_PABPC4	Arctocephalus_gazella
ENSG00000092607_TBX15	Gulo_gulo
ENSG00000096088_PGC	Lynx_pardinus
ENSG00000096088_PGC	Gulo_gulo
ENSG00000096088_PGC	Ursus_americanus
ENSG00000099622_CIRBP	Enhydra_lutris
ENSG00000099622_CIRBP	Gulo_gulo
ENSG00000099622_CIRBP	Neovison_vison
ENSG00000099622_CIRBP	Lycaon_pictus
ENSG00000099783_HNRNPM	Gulo_gulo
ENSG00000099864_PALM	Ursus_maritimus
ENSG00000099864_PALM	Spilogale_gracilis
ENSG00000099889_ARVCF	Taxidea_taxus
ENSG00000099889_ARVCF	Arctocephalus_gazella
ENSG00000100012_SEC14L3	Proteles_septentrionalis
ENSG00000100012_SEC14L3	Gulo_gulo
ENSG00000100139_MICALL1	Bassariscus_sumichrasti
ENSG00000100321_SYNGR1	Paradoxurus_hermaphroditus
ENSG00000101144_BMP7	Taxidea_taxus
ENSG00000101180_HRH3	Acinonyx_jubatus
ENSG00000101198_NKAIN4	Panthera_pardus
ENSG00000101198_NKAIN4	Gulo_gulo
ENSG00000101198_NKAIN4	Enhydra_lutris
ENSG00000101198_NKAIN4	Ursus_maritimus
ENSG00000101198_NKAIN4	Odobenus_rosmarus
ENSG00000101421_CHMP4B	Taxidea_taxus
ENSG00000101888_NXT2	Lynx_pardinus
ENSG00000101888_NXT2	Panthera_tigris
ENSG00000101888_NXT2	Gulo_gulo
ENSG00000101945_SUV39H1	Proteles_cristatus
ENSG00000101945_SUV39H1	Ursus_maritimus
ENSG00000101945_SUV39H1	Arctocephalus_gazella
ENSG00000102054_RBBP7	Pteronura_brasiliensis
ENSG00000102710_SUPT20H	Taxidea_taxus
ENSG00000102710_SUPT20H	Ursus_americanus
ENSG00000102710_SUPT20H	Arctocephalus_gazella
ENSG00000102891_MT4	Panthera_tigris
ENSG00000103024_NME3	Crocuta_Crocuta
ENSG00000103024_NME3	Lynx_pardinus
ENSG00000103024_NME3	Panthera_tigris
ENSG00000103024_NME3	Acinonyx_jubatus
ENSG00000103024_NME3	Ursus_maritimus
ENSG00000103310_ZP2	Taxidea_taxus
ENSG00000103310_ZP2	Procyon_lotor
ENSG00000103310_ZP2	Arctocephalus_gazella
ENSG00000103335_PIEZO1	Ursus_maritimus
ENSG00000103569_AQP9	Procyon_lotor
ENSG00000103569_AQP9	Helogale_parvula
ENSG00000104529_EEF1D	Acinonyx_jubatus
ENSG00000104643_MTMR9	Proteles_cristatus
ENSG00000104643_MTMR9	Potos_flavus
ENSG00000104863_LIN7B	Taxidea_taxus
ENSG00000104863_LIN7B	Neovison_vison
ENSG00000104863_LIN7B	Procyon_lotor
ENSG00000104863_LIN7B	Leptonychotes_weddellii
ENSG00000104879_CKM	Panthera_leo
ENSG00000105679_GAPDHS	Mirounga_angustirostris
ENSG00000105894_PTN	Nasua_narica
ENSG00000105894_PTN	Arctocephalus_gazella
ENSG00000105993_DNAJB6	Odobenus_rosmarus
ENSG00000105993_DNAJB6	Leptonychotes_weddellii
ENSG00000106113_CRHR2	Panthera_onca
ENSG00000106113_CRHR2	Leptonychotes_weddellii
ENSG00000106723_SPIN1	Procyon_lotor
ENSG00000106723_SPIN1	Cryptoprocta_ferox
ENSG00000106723_SPIN1	Arctocephalus_gazella
ENSG00000107372_ZFAND5	Gulo_gulo
ENSG00000107443_CCNJ	Vulpes_vulpes
ENSG00000108100_CCNY	Mellivora_capensis
ENSG00000108100_CCNY	Prionailurus_bengalensis
ENSG00000108100_CCNY	Lutra_lutra
ENSG00000108100_CCNY	Spilogale_gracilis
ENSG00000108175_ZMIZ1	Taxidea_taxus
ENSG00000108179_PPIF	Paradoxurus_hermaphroditus
ENSG00000108179_PPIF	Taxidea_taxus
ENSG00000108312_UBTF	Panthera_onca
ENSG00000109063_MYH3	Gulo_gulo
ENSG00000109184_DCUN1D4	Procyon_lotor
ENSG00000109184_DCUN1D4	Leptonychotes_weddellii
ENSG00000109606_DHX15	Ailurus_fulgens
ENSG00000110171_TRIM3	Gulo_gulo
ENSG00000110318_CEP126	Mustela_putorius
ENSG00000110318_CEP126	Gulo_gulo
ENSG00000110318_CEP126	Enhydra_lutris
ENSG00000110328_GALNT18	Proteles_septentrionalis
ENSG00000110328_GALNT18	Mungos_mungo
ENSG00000110328_GALNT18	Taxidea_taxus
ENSG00000110328_GALNT18	Neovison_vison
ENSG00000110328_GALNT18	Pteronura_brasiliensis
ENSG00000110328_GALNT18	Ursus_americanus
ENSG00000110328_GALNT18	Ailurus_fulgens
ENSG00000110328_GALNT18	Arctocephalus_gazella
ENSG00000110455_ACCS	Helogale_parvula
ENSG00000110455_ACCS	Mellivora_capensis
ENSG00000110693_SOX6	Ursus_arctos
ENSG00000110693_SOX6	Vulpes_vulpes
ENSG00000110693_SOX6	Arctocephalus_gazella
ENSG00000110693_SOX6	Phoca_vitulina
ENSG00000110881_ASIC1	Panthera_pardus
ENSG00000110881_ASIC1	Felis_catus
ENSG00000110881_ASIC1	Acinonyx_jubatus
ENSG00000110881_ASIC1	Enhydra_lutris
ENSG00000110881_ASIC1	Ursus_maritimus
ENSG00000110881_ASIC1	Potos_flavus
ENSG00000110881_ASIC1	Odobenus_rosmarus
ENSG00000110881_ASIC1	Leptonychotes_weddellii
ENSG00000111245_MYL2	Arctocephalus_gazella
ENSG00000111276_CDKN1B	Lynx_pardinus
ENSG00000111344_RASAL1	Crocuta_Crocuta
ENSG00000111344_RASAL1	Helogale_parvula
ENSG00000111344_RASAL1	Paradoxurus_hermaphroditus
ENSG00000111674_ENO2	Leptonychotes_weddellii
ENSG00000111711_GOLT1B	Nasua_narica
ENSG00000111875_ASF1A	Lynx_pardinus
ENSG00000111875_ASF1A	Mungos_mungo
ENSG00000112333_NR2E1	Arctocephalus_gazella
ENSG00000112852_PCDHB2	Suricata_suricatta
ENSG00000114115_RBP1	Ursus_maritimus
ENSG00000114115_RBP1	Taxidea_taxus
ENSG00000114126_TFDP2	Helogale_parvula
ENSG00000114126_TFDP2	Prionailurus_bengalensis
ENSG00000114126_TFDP2	Arctocephalus_gazella
ENSG00000114126_TFDP2	Leptonychotes_weddellii
ENSG00000114279_FGF12	Otocyon_megalotis
ENSG00000114503_NCBP2	Gulo_gulo
ENSG00000114503_NCBP2	Ailuropoda_melanoleuca
ENSG00000114503_NCBP2	Nasua_narica
ENSG00000114686_MRPL3	Taxidea_taxus
ENSG00000114686_MRPL3	Pteronura_brasiliensis
ENSG00000114686_MRPL3	Procyon_lotor
ENSG00000114686_MRPL3	Arctocephalus_gazella
ENSG00000114770_ABCC5	Taxidea_taxus
ENSG00000114770_ABCC5	Ursus_thibetanus
ENSG00000114770_ABCC5	Ailurus_fulgens
ENSG00000114770_ABCC5	Procyon_lotor
ENSG00000114770_ABCC5	Phoca_vitulina
ENSG00000114859_CLCN2	Procyon_lotor
ENSG00000115350_POLE4	Mungos_mungo
ENSG00000115350_POLE4	Ursus_maritimus
ENSG00000115423_DNAH6	Lutra_lutra
ENSG00000115423_DNAH6	Ursus_americanus
ENSG00000115423_DNAH6	Spilogale_gracilis
ENSG00000115594_IL1R1	Neovison_vison
ENSG00000115594_IL1R1	Leptonychotes_weddellii
ENSG00000115616_SLC9A2	Taxidea_taxus
ENSG00000115616_SLC9A2	Potos_flavus
ENSG00000115616_SLC9A2	Neovison_vison
ENSG00000115616_SLC9A2	Ursus_thibetanus
ENSG00000116157_GPX7	Vulpes_vulpes
ENSG00000116981_NT5C1A	Otocyon_megalotis
ENSG00000116983_HPCAL4	Lynx_pardinus
ENSG00000116983_HPCAL4	Puma_concolor
ENSG00000116983_HPCAL4	Lycaon_pictus
ENSG00000117143_UAP1	Arctocephalus_gazella
ENSG00000117143_UAP1	Leptonychotes_weddellii
ENSG00000117394_SLC2A1	Spilogale_gracilis
ENSG00000117479_SLC19A2	Ursus_arctos
ENSG00000117479_SLC19A2	Procyon_lotor
ENSG00000117479_SLC19A2	Otocyon_megalotis
ENSG00000117479_SLC19A2	Mellivora_capensis
ENSG00000117479_SLC19A2	Potos_flavus
ENSG00000118515_SGK1	Arctocephalus_gazella
ENSG00000118689_FOXO3	Manis_javanica
ENSG00000118707_TGIF2	Neofelis_nebulosa
ENSG00000118707_TGIF2	Lutra_lutra
ENSG00000118707_TGIF2	Arctocephalus_gazella
ENSG00000118707_TGIF2	Mirounga_angustirostris
ENSG00000119408_NEK6	Potos_flavus
ENSG00000119514_GALNT12	Manis_javanica
ENSG00000119541_VPS4B	Panthera_onca
ENSG00000119541_VPS4B	Neovison_vison
ENSG00000119541_VPS4B	Mirounga_angustirostris
ENSG00000119707_RBM25	Arctocephalus_gazella
ENSG00000119772_DNMT3A	Gulo_gulo
ENSG00000119888_EPCAM	Ursus_americanus
ENSG00000119888_EPCAM	Procyon_lotor
ENSG00000119888_EPCAM	Vulpes_vulpes
ENSG00000120053_GOT1	Gulo_gulo
ENSG00000120675_DNAJC15	Mellivora_capensis
ENSG00000120675_DNAJC15	Helogale_parvula
ENSG00000120837_NFYB	Felis_catus
ENSG00000122254_HS3ST2	Gulo_gulo
ENSG00000122299_ZC3H7A	Prionailurus_bengalensis
ENSG00000122299_ZC3H7A	Neovison_vison
ENSG00000122299_ZC3H7A	Nasua_narica
ENSG00000122299_ZC3H7A	Arctocephalus_gazella
ENSG00000123146_ADGRE5	Pteronura_brasiliensis
ENSG00000123171_CCDC70	Manis_javanica
ENSG00000123307_NEUROD4	Arctocephalus_gazella
ENSG00000123364_HOXC13	Proteles_septentrionalis
ENSG00000123364_HOXC13	Acinonyx_jubatus
ENSG00000123364_HOXC13	Otocyon_megalotis
ENSG00000123562_MORF4L2	Arctocephalus_gazella
ENSG00000123576_ESX1	Helogale_parvula
ENSG00000123576_ESX1	Lycaon_pictus
ENSG00000123576_ESX1	Otocyon_megalotis
ENSG00000123700_KCNJ2	Gulo_gulo
ENSG00000124356_STAMBP	Ailuropoda_melanoleuca
ENSG00000124449_IRGC	Panthera_tigris
ENSG00000124449_IRGC	Acinonyx_jubatus
ENSG00000125207_PIWIL1	Pteronura_brasiliensis
ENSG00000125207_PIWIL1	Mirounga_angustirostris
ENSG00000125775_SDCBP2	Taxidea_taxus
ENSG00000125775_SDCBP2	Mirounga_angustirostris
ENSG00000125775_SDCBP2	Leptonychotes_weddellii
ENSG00000125779_PANK2	Lutra_lutra
ENSG00000125779_PANK2	Procyon_lotor
ENSG00000125816_NKX2-4	Manis_javanica
ENSG00000125816_NKX2-4	Gulo_gulo
ENSG00000125816_NKX2-4	Ailurus_fulgens
ENSG00000126262_FFAR2	Mustela_putorius
ENSG00000126858_RHOT1	Panthera_onca
ENSG00000127249_ATP13A4	Proteles_cristatus
ENSG00000127249_ATP13A4	Crocuta_Crocuta
ENSG00000127249_ATP13A4	Panthera_onca
ENSG00000127249_ATP13A4	Pteronura_brasiliensis
ENSG00000127249_ATP13A4	Ursus_thibetanus
ENSG00000127249_ATP13A4	Ailurus_fulgens
ENSG00000127252_HRASLS	Neofelis_nebulosa
ENSG00000127252_HRASLS	Puma_concolor
ENSG00000128713_HOXD11	Otocyon_megalotis
ENSG00000129159_KCNC1	Paradoxurus_hermaphroditus
ENSG00000129159_KCNC1	Potos_flavus
ENSG00000129159_KCNC1	Bassariscus_sumichrasti
ENSG00000129250_KIF1C	Puma_concolor
ENSG00000130508_PXDN	Paradoxurus_hermaphroditus
ENSG00000130508_PXDN	Ursus_thibetanus
ENSG00000130508_PXDN	Procyon_lotor
ENSG00000130508_PXDN	Neomonachus_schauinslandi
ENSG00000130816_DNMT1	Canis_familiaris
ENSG00000130822_PNCK	Panthera_tigris
ENSG00000130822_PNCK	Acinonyx_jubatus
ENSG00000130985_UBA1	Ursus_americanus
ENSG00000131051_RBM39	Arctocephalus_gazella
ENSG00000131149_GSE1	Arctocephalus_gazella
ENSG00000131165_CHMP1A	Taxidea_taxus
ENSG00000131471_AOC3	Gulo_gulo
ENSG00000131471_AOC3	Lycaon_pictus
ENSG00000132254_ARFIP2	Arctocephalus_gazella
ENSG00000132329_RAMP1	Cryptoprocta_ferox
ENSG00000132329_RAMP1	Panthera_tigris
ENSG00000132329_RAMP1	Gulo_gulo
ENSG00000132329_RAMP1	Neomonachus_schauinslandi
ENSG00000132330_SCLY	Nasua_narica
ENSG00000132330_SCLY	Cryptoprocta_ferox
ENSG00000132330_SCLY	Helogale_parvula
ENSG00000132330_SCLY	Paradoxurus_hermaphroditus
ENSG00000132330_SCLY	Taxidea_taxus
ENSG00000132466_ANKRD17	Spilogale_gracilis
ENSG00000132466_ANKRD17	Otocyon_megalotis
ENSG00000132466_ANKRD17	Panthera_leo
ENSG00000132466_ANKRD17	Neofelis_nebulosa
ENSG00000132466_ANKRD17	Neovison_vison
ENSG00000132466_ANKRD17	Bassariscus_sumichrasti
ENSG00000132466_ANKRD17	Lycaon_pictus
ENSG00000132478_UNK	Gulo_gulo
ENSG00000132478_UNK	Arctocephalus_gazella
ENSG00000132819_RBM38	Ursus_maritimus
ENSG00000133135_RNF128	Cryptoprocta_ferox
ENSG00000133135_RNF128	Mellivora_capensis
ENSG00000133135_RNF128	Pteronura_brasiliensis
ENSG00000133135_RNF128	Ursus_americanus
ENSG00000133135_RNF128	Procyon_lotor
ENSG00000133135_RNF128	Phoca_vitulina
ENSG00000134240_HMGCS2	Gulo_gulo
ENSG00000134240_HMGCS2	Spilogale_gracilis
ENSG00000134595_SOX3	Panthera_tigris
ENSG00000134684_YARS	Proteles_cristatus
ENSG00000134779_TPGS2	Prionailurus_bengalensis
ENSG00000134824_FADS2	Puma_concolor
ENSG00000134824_FADS2	Gulo_gulo
ENSG00000134909_ARHGAP32	Ailurus_fulgens
ENSG00000134909_ARHGAP32	Arctocephalus_gazella
ENSG00000135220_UGT2A3	Panthera_leo
ENSG00000135547_HEY2	Lycaon_pictus
ENSG00000135569_TAAR5	Taxidea_taxus
ENSG00000135569_TAAR5	Arctocephalus_gazella
ENSG00000135569_TAAR5	Spilogale_gracilis
ENSG00000135569_TAAR5	Callorhinus_ursinus
ENSG00000135569_TAAR5	Mirounga_angustirostris
ENSG00000135569_TAAR5	Leptonychotes_weddellii
ENSG00000135870_RC3H1	Proteles_cristatus
ENSG00000136002_ARHGEF4	Cryptoprocta_ferox
ENSG00000136002_ARHGEF4	Arctocephalus_gazella
ENSG00000136002_ARHGEF4	Mirounga_angustirostris
ENSG00000136240_KDELR2	Lutra_lutra
ENSG00000136240_KDELR2	Procyon_lotor
ENSG00000136240_KDELR2	Leptonychotes_weddellii
ENSG00000136848_DAB2IP	Arctocephalus_gazella
ENSG00000136866_ZFP37	Panthera_onca
ENSG00000136870_ZNF189	Mungos_mungo
ENSG00000136870_ZNF189	Otocyon_megalotis
ENSG00000137124_ALDH1B1	Ursus_thibetanus
ENSG00000137124_ALDH1B1	Phoca_vitulina
ENSG00000137124_ALDH1B1	Mellivora_capensis
ENSG00000137133_HINT2	Ursus_arctos
ENSG00000137133_HINT2	Crocuta_Crocuta
ENSG00000137145_DENND4C	Ursus_arctos
ENSG00000137145_DENND4C	Nasua_narica
ENSG00000137145_DENND4C	Panthera_leo
ENSG00000137145_DENND4C	Neovison_vison
ENSG00000137145_DENND4C	Phoca_vitulina
ENSG00000137338_PGBD1	Neofelis_nebulosa
ENSG00000137338_PGBD1	Potos_flavus
ENSG00000137338_PGBD1	Lycaon_pictus
ENSG00000137338_PGBD1	Leptonychotes_weddellii
ENSG00000137500_CCDC90B	Taxidea_taxus
ENSG00000137500_CCDC90B	Nasua_narica
ENSG00000137522_RNF121	Puma_concolor
ENSG00000137522_RNF121	Nasua_narica
ENSG00000137522_RNF121	Arctocephalus_gazella
ENSG00000137707_BTG4	Gulo_gulo
ENSG00000137707_BTG4	Nasua_narica
ENSG00000137714_FDX1	Manis_javanica
ENSG00000137714_FDX1	Prionailurus_bengalensis
ENSG00000137714_FDX1	Panthera_tigris
ENSG00000137714_FDX1	Mellivora_capensis
ENSG00000137714_FDX1	Pteronura_brasiliensis
ENSG00000137714_FDX1	Bassariscus_sumichrasti
ENSG00000137714_FDX1	Arctocephalus_gazella
ENSG00000138175_ARL3	Manis_javanica
ENSG00000138175_ARL3	Paradoxurus_hermaphroditus
ENSG00000138175_ARL3	Procyon_lotor
ENSG00000138175_ARL3	Otocyon_megalotis
ENSG00000138398_PPIG	Taxidea_taxus
ENSG00000138398_PPIG	Arctocephalus_gazella
ENSG00000138668_HNRNPD	Gulo_gulo
ENSG00000138668_HNRNPD	Manis_javanica
ENSG00000138756_BMP2K	Mellivora_capensis
ENSG00000138756_BMP2K	Pteronura_brasiliensis
ENSG00000138964_PARVG	Cryptoprocta_ferox
ENSG00000138964_PARVG	Helogale_parvula
ENSG00000138964_PARVG	Panthera_onca
ENSG00000138964_PARVG	Ursus_arctos
ENSG00000139168_ZCRB1	Felis_catus
ENSG00000139190_VAMP1	Puma_concolor
ENSG00000139278_GLIPR1	Ursus_americanus
ENSG00000139278_GLIPR1	Hyaena_hyaena
ENSG00000139278_GLIPR1	Bassariscus_sumichrasti
ENSG00000139278_GLIPR1	Arctocephalus_gazella
ENSG00000139289_PHLDA1	Manis_javanica
ENSG00000139289_PHLDA1	Helogale_parvula
ENSG00000139289_PHLDA1	Lynx_pardinus
ENSG00000139292_LGR5	Canis_familiaris
ENSG00000139410_SDSL	Panthera_leo
ENSG00000139410_SDSL	Paradoxurus_hermaphroditus
ENSG00000139410_SDSL	Mellivora_capensis
ENSG00000139410_SDSL	Arctocephalus_gazella
ENSG00000139410_SDSL	Leptonychotes_weddellii
ENSG00000139514_SLC7A1	Gulo_gulo
ENSG00000139514_SLC7A1	Potos_flavus
ENSG00000139514_SLC7A1	Leptonychotes_weddellii
ENSG00000139746_RBM26	Phoca_vitulina
ENSG00000139746_RBM26	Mungos_mungo
ENSG00000139746_RBM26	Panthera_onca
ENSG00000139746_RBM26	Ursus_arctos
ENSG00000139746_RBM26	Nasua_narica
ENSG00000139746_RBM26	Arctocephalus_gazella
ENSG00000139874_SSTR1	Procyon_lotor
ENSG00000139926_FRMD6	Ursus_americanus
ENSG00000140265_ZSCAN29	Arctocephalus_gazella
ENSG00000140403_DNAJA4	Nasua_narica
ENSG00000141086_CTRL	Leptonychotes_weddellii
ENSG00000141316_SPACA3	Arctocephalus_gazella
ENSG00000141338_ABCA8	Leptonychotes_weddellii
ENSG00000141858_SAMD1	Neovison_vison
ENSG00000141858_SAMD1	Lycaon_pictus
ENSG00000141858_SAMD1	Odobenus_rosmarus
ENSG00000142065_ZFP14	Ursus_arctos
ENSG00000142065_ZFP14	Mungos_mungo
ENSG00000142408_CACNG8	Lynx_pardinus
ENSG00000142528_ZNF473	Hyaena_hyaena
ENSG00000142669_SH3BGRL3	Lynx_pardinus
ENSG00000142669_SH3BGRL3	Neofelis_nebulosa
ENSG00000142669_SH3BGRL3	Potos_flavus
ENSG00000142669_SH3BGRL3	Mirounga_angustirostris
ENSG00000143125_PROK1	Potos_flavus
ENSG00000143125_PROK1	Otocyon_megalotis
ENSG00000143125_PROK1	Manis_javanica
ENSG00000143125_PROK1	Paradoxurus_hermaphroditus
ENSG00000143125_PROK1	Gulo_gulo
ENSG00000143125_PROK1	Lycaon_pictus
ENSG00000143320_CRABP2	Taxidea_taxus
ENSG00000143882_ATP6V1C2	Panthera_onca
ENSG00000143882_ATP6V1C2	Procyon_lotor
ENSG00000143882_ATP6V1C2	Crocuta_Crocuta
ENSG00000143882_ATP6V1C2	Spilogale_gracilis
ENSG00000143882_ATP6V1C2	Potos_flavus
ENSG00000143889_HNRNPLL	Hyaena_hyaena
ENSG00000143889_HNRNPLL	Suricata_suricatta
ENSG00000143889_HNRNPLL	Panthera_leo
ENSG00000143921_ABCG8	Mungos_mungo
ENSG00000143921_ABCG8	Phoca_vitulina
ENSG00000144048_DUSP11	Gulo_gulo
ENSG00000144331_ZNF385B	Ailurus_fulgens
ENSG00000144401_METTL21A	Panthera_onca
ENSG00000144401_METTL21A	Lutra_lutra
ENSG00000144481_TRPM8	Proteles_cristatus
ENSG00000144481_TRPM8	Crocuta_Crocuta
ENSG00000144481_TRPM8	Ursus_arctos
ENSG00000144481_TRPM8	Nasua_narica
ENSG00000144481_TRPM8	Vulpes_vulpes
ENSG00000144579_CTDSP1	Ursus_maritimus
ENSG00000144579_CTDSP1	Lycaon_pictus
ENSG00000144791_LIMD1	Panthera_leo
ENSG00000144791_LIMD1	Puma_concolor
ENSG00000144791_LIMD1	Vulpes_vulpes
ENSG00000144791_LIMD1	Phoca_vitulina
ENSG00000145287_PLAC8	Mellivora_capensis
ENSG00000145287_PLAC8	Bassariscus_sumichrasti
ENSG00000145780_FEM1C	Gulo_gulo
ENSG00000146054_TRIM7	Ailuropoda_melanoleuca
ENSG00000146463_ZMYM4	Proteles_cristatus
ENSG00000146463_ZMYM4	Paradoxurus_hermaphroditus
ENSG00000146463_ZMYM4	Panthera_leo
ENSG00000146463_ZMYM4	Ursus_thibetanus
ENSG00000147036_LANCL3	Gulo_gulo
ENSG00000147036_LANCL3	Pteronura_brasiliensis
ENSG00000147118_ZNF182	Crocuta_Crocuta
ENSG00000147118_ZNF182	Bassariscus_sumichrasti
ENSG00000148082_SHC3	Crocuta_Crocuta
